Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedThirdCampaign,AcceptedFourthCampaign,AcceptedFifthCampaign,AcceptedFirstCampaign,AcceptedSecondCampaign,Complain,Z_CostContact,Z_Revenue,AcceptedLastCampaign,AcceptedCampaign,Age,Total_Spent,Children,living_with,family_size,is_parent,education2,customer_for
49160.0,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,0,75,236,1,single,2,1,grad,4013
24882.0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,1,46,80,1,couple,3,1,undergrad,4419
90933.0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,1,70,1685,0,single,1,0,postgrad,3851
113734.0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,0,79,277,0,single,1,0,postgrad,3793
59292.0,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,0,74,507,1,couple,3,1,postgrad,4142
45759.0,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,0,60,68,2,couple,4,1,postgrad,4252
22148.0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,41,49,0,single,1,0,grad,3838
73395.0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,0,37,397,0,couple,2,0,grad,3864
29819.0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,0,53,39,1,single,2,1,grad,4009
45688.0,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,1,56,306,1,couple,3,1,grad,3916
62820.0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,0,70,976,0,couple,2,0,grad,4175
60491.0,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,0,53,1028,1,couple,3,1,postgrad,4057
33235.0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,0,38,70,1,couple,3,1,grad,3905
35701.0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,65,46,0,couple,2,0,grad,4228
31535.0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,1,44,51,1,couple,3,1,grad,4037
92556.0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,0,64,1263,0,couple,2,0,undergrad,3831
67384.0,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,1,54,1490,1,single,2,1,grad,4357
80573.0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,0,53,1564,0,couple,2,0,grad,4384
77870.0,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,1,57,1815,1,couple,3,1,grad,4437
52278.0,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,0,61,1198,1,single,2,1,postgrad,4281
57107.0,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,1,56,416,1,single,2,1,grad,4435
18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,0,34,85,0,couple,2,0,grad,4259
36038.0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,0,43,47,1,single,2,1,postgrad,4155
20180.0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,0,48,137,0,single,1,0,grad,4255
34230.0,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,59,21,2,couple,4,1,postgrad,4311
31878.0,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,0,47,70,1,single,2,1,undergrad,3768
70932.0,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,0,52,909,1,couple,3,1,undergrad,3922
91249.0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,1,68,1676,0,single,1,0,grad,4378
77598.0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,1,81,1735,0,single,1,0,grad,4032
80982.0,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,0,65,1191,2,single,3,1,grad,4298
22701.0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,0,47,24,1,couple,3,1,grad,4058
55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,1,55,1182,1,couple,3,1,postgrad,4344
70617.0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,0,54,1280,0,couple,2,0,grad,4132
64849.0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,1,67,1336,0,single,1,0,grad,4354
62694.0,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,0,59,749,2,couple,4,1,grad,4138
61917.0,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,0,50,91,2,couple,4,1,postgrad,3982
67472.0,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,0,77,414,1,couple,3,1,postgrad,4035
21059.0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,0,42,44,1,couple,3,1,grad,3934
29543.0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,0,56,63,2,couple,4,1,grad,3850
75903.0,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,0,73,901,1,couple,3,1,grad,4208
34984.0,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,0,49,38,2,couple,4,1,undergrad,4422
54998.0,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,1,68,455,1,single,2,1,postgrad,4237
54356.0,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,1,75,775,1,single,2,1,postgrad,4348
34242.0,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,0,65,15,1,couple,3,1,grad,3859
25410.0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,0,51,38,1,couple,3,1,grad,4063
73356.0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,1,40,1512,0,couple,2,0,postgrad,3904
28320.0,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0,74,43,1,couple,3,1,grad,4292
23763.0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,47,42,1,single,2,1,grad,4452
72570.0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,0,40,1089,0,couple,2,0,grad,3826
34529.0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,0,48,162,1,couple,3,1,grad,4414
70792.0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,0,73,1272,0,single,1,0,grad,4269
63211.0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,1,42,1173,0,couple,2,0,grad,4365
83891.0,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,0,50,816,1,couple,3,1,grad,3770
36065.0,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,0,56,74,2,single,3,1,grad,4216
39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,0,70,134,1,couple,3,1,grad,4263
51141.0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,0,84,157,0,single,1,0,postgrad,4117
56939.0,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,0,48,561,1,couple,3,1,grad,4045
80872.0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,0,73,1336,0,single,1,0,grad,3809
72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,1,48,2092,0,couple,2,0,postgrad,4446
61798.0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,0,60,463,0,single,1,0,postgrad,3979
76842.0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,0,74,1130,0,single,1,0,postgrad,3818
29478.0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,48,20,1,couple,3,1,grad,3924
46998.0,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,1,68,377,1,single,2,1,grad,4376
96843.0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1,1,34,1544,0,single,1,0,grad,4193
56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,0,74,138,2,single,3,1,postgrad,3814
70053.0,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,0,59,1012,1,couple,3,1,grad,4122
71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,1,62,1766,0,single,1,0,postgrad,4116
44359.0,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,0,46,45,2,couple,4,1,grad,3773
40887.0,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,1,72,161,2,single,3,1,grad,4180
48877.0,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,0,58,144,1,single,2,1,grad,3936
74485.0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0,0,77,1734,0,couple,2,0,grad,4070
64474.0,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,0,52,823,1,couple,3,1,grad,4011
77226.0,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,0,61,1138,1,couple,3,1,grad,3882
72643.0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,1,75,1429,0,single,1,0,grad,4248
85738.0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,1,46,1371,0,couple,2,0,grad,3918
55686.0,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0,1,58,982,1,single,2,1,grad,4261
39062.0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0,1,41,44,1,single,2,1,grad,3857
34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,1,53,318,2,couple,4,1,grad,4305
40794.0,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,0,49,434,1,couple,3,1,grad,4209
54690.0,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,0,53,198,2,couple,4,1,undergrad,3995
4428.0,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0,0,55,359,1,couple,3,1,grad,4028
32632.0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,0,61,576,0,couple,2,0,undergrad,4457
38236.0,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0,0,56,88,2,single,3,1,postgrad,4043
36781.0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,1,45,63,1,couple,3,1,grad,3841
31385.0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,1,40,27,1,single,2,1,grad,4332
24570.0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,0,40,193,1,couple,3,1,grad,4248
25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,1,50,101,1,single,2,1,postgrad,4410
94642.0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0,1,73,2211,0,couple,2,0,grad,3898
58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,0,62,140,1,couple,3,1,grad,4145
53201.0,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,0,49,415,2,single,3,1,grad,4263
21994.0,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0,0,67,22,1,couple,3,1,grad,4313
57113.0,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0,0,46,263,2,couple,4,1,grad,4269
51373.0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0,0,33,393,0,couple,2,0,grad,4133
23477.0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,0,38,147,1,couple,3,1,grad,4012
58116.0,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0,0,68,443,1,couple,3,1,grad,3838
72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1,1,61,1958,0,single,1,0,postgrad,3956
39791.0,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0,0,53,174,1,couple,3,1,grad,4219
91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11,1,1,77,2217,0,single,1,0,grad,4016
94472.0,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0,1,66,1691,1,single,2,1,grad,3848
13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0,0,64,25,2,couple,4,1,grad,4199
96547.0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,3,11,1,1,44,809,0,couple,2,0,undergrad,3798
79205.0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11,1,1,49,895,0,couple,2,0,grad,4430
56559.0,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0,0,49,484,1,couple,3,1,postgrad,4312
32644.0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11,0,1,51,413,1,couple,3,1,postgrad,4290
67506.0,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0,0,44,331,1,single,2,1,undergrad,3939
24206.0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,54,25,1,single,2,1,grad,4239
28420.0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,0,57,13,1,single,2,1,postgrad,3948
22979.0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,1,54,115,1,couple,3,1,grad,4422
33279.0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0,0,58,16,0,single,1,0,grad,3778
46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,0,52,92,2,single,3,1,grad,4045
30368.0,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11,0,0,47,52,1,couple,3,1,grad,3995
63684.0,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11,0,0,54,1464,1,couple,3,1,grad,4341
41638.0,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,3,11,0,1,60,441,1,single,2,1,grad,4262
68805.0,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,3,11,0,0,65,283,1,single,2,1,postgrad,4046
65814.0,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0,0,58,747,1,couple,3,1,postgrad,3880
71964.0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,3,11,0,0,66,1870,0,single,1,0,grad,4166
39146.0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,3,11,0,0,38,165,1,single,2,1,grad,4261
96876.0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,3,11,1,1,47,1941,0,couple,2,0,grad,4088
34445.0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11,0,0,43,839,0,couple,2,0,undergrad,4279
68281.0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1,1,66,1655,0,single,1,0,grad,4452
37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,0,49,23,2,couple,4,1,undergrad,4218
36790.0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1,1,41,66,0,couple,2,0,grad,4246
27943.0,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,3,11,0,0,57,37,2,couple,4,1,grad,4201
22263.0,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,3,11,0,0,73,21,2,single,3,1,grad,3852
30261.0,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,3,11,0,0,52,22,3,couple,5,1,grad,4403
28587.0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0,0,46,78,1,couple,3,1,grad,3898
43815.0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0,0,42,79,1,couple,3,1,grad,4211
48195.0,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,3,11,0,0,68,265,2,couple,4,1,grad,3920
77027.0,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11,0,0,72,1175,1,couple,3,1,grad,3905
71322.0,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,3,11,0,0,59,1305,1,couple,3,1,postgrad,4259
32765.0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0,0,45,46,1,couple,3,1,grad,3887
29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,0,59,25,2,couple,4,1,grad,4235
23272.0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11,0,0,71,46,0,single,1,0,grad,4016
49912.0,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,1,75,874,1,couple,3,1,grad,4421
7500.0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0,0,39,100,1,couple,3,1,undergrad,4458
68117.0,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1,1,77,930,1,single,2,1,postgrad,4237
67225.0,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11,0,0,69,868,1,couple,3,1,grad,3976
17649.0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0,0,48,45,1,couple,3,1,grad,3990
55914.0,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,3,11,0,0,49,1260,1,couple,3,1,grad,4187
40059.0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11,0,1,40,414,1,couple,3,1,grad,4035
60905.0,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0,0,74,392,1,couple,3,1,grad,3967
75330.0,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0,0,47,1109,2,couple,4,1,grad,4394
60689.0,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0,0,73,639,1,single,2,1,grad,4154
38680.0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,3,11,0,0,40,79,1,couple,3,1,grad,4219
61416.0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0,1,42,1665,0,couple,2,0,grad,4267
49767.0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11,0,0,33,692,0,single,1,0,grad,4184
83273.0,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,3,11,0,0,54,1392,3,single,4,1,grad,4403
29009.0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,0,43,44,1,couple,3,1,grad,3973
45057.0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,3,11,0,0,45,50,1,couple,3,1,grad,3971
37150.0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,3,11,0,0,53,467,1,couple,3,1,grad,4417
43020.0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,3,11,0,0,54,223,1,single,2,1,grad,3972
53154.0,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,3,11,0,0,65,158,1,couple,3,1,grad,3781
65308.0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,3,11,0,1,51,1211,0,couple,2,0,grad,4052
76467.0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,3,11,1,1,54,1575,1,single,2,1,grad,4442
81044.0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,3,11,0,0,77,1208,0,couple,2,0,undergrad,3945
32871.0,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11,0,0,73,43,2,couple,4,1,grad,4238
55801.0,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,3,11,0,1,49,527,2,single,3,1,grad,4041
76320.0,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,3,11,0,0,65,932,1,single,2,1,grad,3768
36927.0,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,0,69,71,2,single,3,1,grad,3788
48794.0,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,3,11,0,0,71,54,2,couple,4,1,grad,3764
23478.0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,3,11,0,0,59,129,0,single,1,0,grad,4228
71128.0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,3,11,0,0,51,1615,1,single,2,1,grad,4392
70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0,0,48,1034,1,single,2,1,postgrad,4104
59462.0,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,3,11,0,0,74,1088,1,couple,3,1,grad,4301
52247.3,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,3,11,0,0,55,721,2,couple,4,1,grad,4168
38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,3,11,0,0,55,137,1,couple,3,1,grad,3945
52247.3,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,0,43,47,1,single,2,1,postgrad,4155
70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,0,42,1244,0,couple,2,0,postgrad,4008
42554.0,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,3,11,0,0,46,41,2,couple,4,1,grad,4294
67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,0,50,1174,1,couple,3,1,grad,4447
67046.0,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,3,11,0,0,73,993,1,single,2,1,grad,4300
42192.0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,3,11,0,0,76,100,0,couple,2,0,grad,4057
77610.0,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,3,11,0,0,72,1680,1,couple,3,1,postgrad,4369
31761.0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,3,11,0,0,40,98,1,couple,3,1,grad,3846
34350.0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,45,48,1,couple,3,1,grad,4014
54591.0,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,3,11,0,0,75,519,1,couple,3,1,grad,4089
71866.0,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,3,11,0,0,68,715,1,couple,3,1,grad,3947
25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,0,55,37,1,couple,3,1,grad,4048
42000.0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1,1,37,653,0,single,1,0,postgrad,4296
69520.0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,3,11,0,0,41,1455,0,couple,2,0,grad,4118
64713.0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,3,11,1,1,54,602,1,single,2,1,grad,3903
27889.0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,3,11,0,0,47,26,1,couple,3,1,grad,4120
22123.0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,3,11,0,0,64,102,0,single,1,0,undergrad,3855
52247.3,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,3,11,0,0,53,97,2,couple,4,1,grad,4244
52247.3,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,3,11,0,0,70,207,1,couple,3,1,grad,4132
27803.0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,3,11,0,0,51,176,1,couple,3,1,grad,4433
52247.3,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,3,11,0,0,69,450,1,single,2,1,grad,4015
51651.0,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,3,11,0,0,64,433,1,couple,3,1,grad,4360
68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,0,36,1366,0,couple,2,0,grad,4293
52247.3,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,3,11,1,1,81,1564,0,single,1,0,grad,4003
56796.0,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,3,11,0,0,55,1001,1,couple,3,1,grad,4259
87000.0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,3,11,0,0,32,961,0,couple,2,0,undergrad,4322
79823.0,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,3,11,0,1,65,1518,1,couple,3,1,grad,3851
30828.0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,3,11,0,0,44,56,1,single,2,1,grad,4029
34109.0,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,3,11,0,0,53,22,1,couple,3,1,grad,3996
53367.0,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,3,11,1,1,50,400,2,single,3,1,grad,4063
22390.0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0,55,26,0,couple,2,0,undergrad,4012
71322.0,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,3,11,0,0,48,350,1,couple,3,1,grad,3819
79244.0,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,3,11,1,1,31,1216,0,single,1,0,grad,4318
49912.0,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,1,75,874,1,couple,3,1,grad,4421
